STATE_UT,DISTRICT,BLOCK,VILLAGE_NA,LATITUDE,LONGITUDE,DATE,WL(mbgl)
Kerala,Thiruvananthapuram,Nedumangad,Theakada,8.63082,76.95690,01-08-22,5.8
Kerala,Thiruvananthapuram,Nedumangad,Tholicode,8.65472,77.05170,01-08-22,2.1
Kerala,Thiruvananthapuram,Nedumangad,Vattappara,8.59167,76.95310,01-08-22,1.8
Kerala,Thiruvananthapuram,Nedumangad,Vembayam,8.64450,76.92760,01-08-22,15.5
Kerala,Thiruvananthapuram,Nemom,Balaramapuram,8.42316,77.04690,01-08-22,9.8
Kerala,Thiruvananthapuram,Nemom,Kalliyoor,8.44694,76.99420,01-08-22,10.6
Kerala,Thiruvananthapuram,Nemom,Karyavattom,8.56417,76.89500,01-08-22,2.1
Kerala,Thiruvananthapuram,Nemom,Karyavattom,8.56882,76.88850,01-08-22,14.6
Kerala,Thiruvananthapuram,Nemom,Kochuveli,8.51571,76.89620,01-08-22,4.8
Kerala,Thiruvananthapuram,Nemom,Mulloor,8.36639,77.00940,01-08-22,34.8
Kerala,Thiruvananthapuram,Nemom,Poonthura,8.44443,76.94380,01-08-22,3.8
Kerala,Thiruvananthapuram,Nemom,Sreekariyam,8.54000,76.91000,01-08-22,7.1
Kerala,Thiruvananthapuram,Nemom,Thumba,8.55278,76.85420,01-08-22,11.8
Kerala,Thiruvananthapuram,Nemom,Vellayani,8.42262,76.97690,01-08-22,3.9
Kerala,Thiruvananthapuram,Nemom,Vizhinjam,8.38278,76.99110,01-08-22,6.2
Kerala,Thiruvananthapuram,Parassala,Chaykottukonam,8.40222,77.10560,01-08-22,6.7
Kerala,Thiruvananthapuram,Parassala,Chittagode,8.37867,77.08300,01-08-22,7.2
Kerala,Thiruvananthapuram,Parassala,Kulathoor,8.32694,77.10240,01-08-22,5.3
Kerala,Thiruvananthapuram,Parassala,Kulathoor,8.32722,77.10170,01-08-22,12.4
Kerala,Thiruvananthapuram,Parassala,Malayadi,8.63829,77.07560,01-08-22,8.8
Kerala,Thiruvananthapuram,Parassala,Parassala,8.35085,77.14560,01-08-22,6.5
Kerala,Thiruvananthapuram,Parassala,Poovar,8.32163,77.06530,01-08-22,11.4
Kerala,Thiruvananthapuram,Parassala,Thirupuram,8.35667,77.07530,01-08-22,3.6
Kerala,Thiruvananthapuram,Parassala,Udayankulangara,8.37528,77.10780,01-08-22,6.5
Kerala,Thiruvananthapuram,Parassala,Venpakal,8.38392,77.06910,01-08-22,7.0
Kerala,Thiruvananthapuram,Perumkadavila,Amboori,8.50330,77.19210,01-08-22,7.0
Kerala,Thiruvananthapuram,Perumkadavila,Ayyankode,8.47150,77.15830,01-08-22,6.9
Kerala,Thiruvananthapuram,Perumkadavila,Kallikkad,8.53056,77.12580,01-08-22,3.1
Kerala,Thiruvananthapuram,Perumkadavila,Ottasekharamangalam,8.47127,77.12830,01-08-22,10.0
Kerala,Thiruvananthapuram,Perumkadavila,Perumkadavila,8.44194,77.11170,01-08-22,2.5
Kerala,Thiruvananthapuram,Perumkadavila,Vazhichal,8.50361,77.16030,01-08-22,9.4
Kerala,Thiruvananthapuram,Perumkadavila,Vellarada,8.44417,77.19560,01-08-22,5.6
Kerala,Thiruvananthapuram,Pothencode,Azhoor,8.64417,76.81060,01-08-22,3.4
Kerala,Thiruvananthapuram,Pothencode,Korani,8.65833,76.84170,01-08-22,1.8
Kerala,Thiruvananthapuram,Pothencode,Mangalapuram,8.62278,76.85940,01-08-22,4.1
Kerala,Thiruvananthapuram,Pothencode,Perumathura,8.62278,76.79720,01-08-22,7.3
Kerala,Thiruvananthapuram,Pothencode,Perumkuzhi,8.62627,76.81350,01-08-22,1.8
Kerala,Thiruvananthapuram,Pothencode,Pothencod,8.61990,76.89530,01-08-22,17.0
Kerala,Thiruvananthapuram,Pothencode,Puthenthop,8.57452,76.83510,01-08-22,52.2
Kerala,Thiruvananthapuram,Pothencode,Thonakkal,8.63139,76.84610,01-08-22,5.2
Kerala,Thiruvananthapuram,Pothencode,Veiloor,8.62872,76.83130,01-08-22,5.9
Kerala,Thiruvananthapuram,Pothencode,Vengod,8.65611,76.86690,01-08-22,22.4
Kerala,Thiruvananthapuram,Pothencode,Vengod,8.65600,76.86650,01-08-22,5.6
Kerala,Thiruvananthapuram,Vamanapuram,Bharathanoor,8.76556,76.98560,01-08-22,6.8
Kerala,Thiruvananthapuram,Vamanapuram,Changa,8.57846,77.07100,01-08-22,5.8
Kerala,Thiruvananthapuram,Vamanapuram,Kallara,8.70944,77.12860,01-08-22,2.5
Kerala,Thiruvananthapuram,Vamanapuram,Nanniyode,8.69944,77.02750,01-08-22,13.7
Kerala,Thiruvananthapuram,Vamanapuram,Palode,8.72250,77.02910,01-08-22,10.5
Kerala,Thiruvananthapuram,Vamanapuram,Pangode,8.76528,76.96940,01-08-22,3.1
Kerala,Thiruvananthapuram,Vamanapuram,Peringamala,8.71136,77.07500,01-08-22,4.4
Kerala,Thiruvananthapuram,Vamanapuram,Peringamala,8.74944,77.04970,01-08-22,0.4
Kerala,Thiruvananthapuram,Vamanapuram,Peringamala,8.75693,77.04440,01-08-22,10.5
Kerala,Thiruvananthapuram,Vamanapuram,Ponmudi,8.74704,77.12730,01-08-22,2.8
Kerala,Thiruvananthapuram,Vamanapuram,Valakkad,8.68737,76.86540,01-08-22,3.2
Kerala,Thiruvananthapuram,Vamanapuram,Vamanapuram,8.69800,76.81410,01-08-22,14.0
Kerala,Thiruvananthapuram,Vamanapuram,Vamanapuram,8.71944,76.90000,01-08-22,9.9
Kerala,Thiruvananthapuram,Vamanapuram,Vamanapuram,8.67925,76.90920,01-08-22,6.4
Kerala,Thiruvananthapuram,Vamanapuram,Vazhakkad,8.68694,76.86530,01-08-22,9.4
Kerala,Thiruvananthapuram,Varkala,Cherunniyoor,8.72361,76.75810,01-08-22,7.7
Kerala,Thiruvananthapuram,Varkala,Edava,8.76183,76.70178,01-08-22,5.0
Kerala,Thiruvananthapuram,Varkala,Kappil,8.77611,76.68390,01-08-22,23.5
Kerala,Thiruvananthapuram,Varkala,Palayamkunnu,8.77487,76.74060,01-08-22,3.1
Kerala,Thiruvananthapuram,Varkala,Varkala,8.73133,76.71420,01-08-22,1.8
Kerala,Thiruvananthapuram,Varkala,Vettoor,8.72472,76.74170,01-08-22,7.0
Kerala,Thiruvananthapuram,Vellanad,Anappara,8.69639,77.10810,01-08-22,7.6
Kerala,Thiruvananthapuram,Vellanad,Aryanad,8.57992,77.08580,01-08-22,11.0
Kerala,Thiruvananthapuram,Vellanad,Aryanad,8.58542,77.08810,01-08-22,2.6
Kerala,Thiruvananthapuram,Vellanad,Aryanad,8.60936,77.09470,01-08-22,7.8
Kerala,Thiruvananthapuram,Vellanad,Chennampara,8.65917,77.08000,01-08-22,6.8
Kerala,Thiruvananthapuram,Vellanad,Kattakkada,8.50750,77.08170,01-08-22,2.1
Kerala,Thiruvananthapuram,Vellanad,Maruthamoola,8.67500,77.12780,01-08-22,5.2
Kerala,Thiruvananthapuram,Vellanad,Parandod,8.62056,77.08470,01-08-22,3.8
Kerala,Thiruvananthapuram,Vellanad,Perumgulam,8.70594,76.78540,01-08-22,1.8
Kerala,Thiruvananthapuram,Vellanad,Poovachal,8.53287,77.08720,01-08-22,4.4
Kerala,Thiruvananthapuram,Vellanad,Uzhamalackal,8.59056,77.05780,01-08-22,9.9
Kerala,Thiruvananthapuram,Vellanad,Veeranakavu,8.52333,77.12000,01-08-22,1.8
Kerala,Thiruvananthapuram,Vellanad,Vellanad,8.55750,77.06310,01-08-22,4.1
Kerala,Thiruvananthapuram,Vellanad,Vidura,8.63722,77.10220,01-08-22,5.8
Kerala,Thiruvananthapuram,Vellanad,Vilappil,8.52556,77.04030,01-08-22,26.1
Kerala,Thiruvananthapuram,Vellanad,Vithura,8.67198,77.08270,01-08-22,6.4
Kerala,Thrissur,Anthikkad,Karamuck,10.47390,76.10640,01-08-22,3.7
Kerala,Thrissur,Anthikkad,Kizhakkummuri,10.61830,76.40100,01-08-22,6.0
Kerala,Thrissur,Anthikkad,Kurumpilavu,10.41180,76.16160,01-08-22,3.4
Kerala,Thrissur,Anthikkad,Manalur,10.49200,76.10310,01-08-22,6.8
Kerala,Thrissur,Chalakkudy,Chalakudi,10.30730,76.33290,01-08-22,0.2
Kerala,Thrissur,Chalakkudy,Kallur,10.26910,76.34910,01-08-22,8.3
Kerala,Thrissur,Chalakkudy,Kodassery,10.34290,76.39400,01-08-22,7.4
Kerala,Thrissur,Chalakkudy,Konnakuzhi-Ii,10.30010,76.42100,01-08-22,3.1
Kerala,Thrissur,Chalakkudy,Muringoor,10.28710,76.33850,01-08-22,4.4
Kerala,Thrissur,Chalakkudy,Pariyaram,10.32020,76.37060,01-08-22,8.5
Kerala,Thrissur,Chalakkudy,Potta,10.32580,76.32460,01-08-22,8.5
Kerala,Thrissur,Chalakkudy,Vellikulangara,10.34250,76.41720,01-08-22,0.7
Kerala,Thrissur,Chavakkad,Chavakkad,10.59090,76.02630,01-08-22,2.3
Kerala,Thrissur,Chavakkad,Chowwannur,10.67360,76.01390,01-08-22,7.5
Kerala,Thrissur,Chavakkad,Guruvayur,10.59840,76.03690,01-08-22,7.6
Kerala,Thrissur,Chavakkad,Orumanayur,10.54180,76.04570,01-08-22,7.2
Kerala,Thrissur,Chavakkad,Pookkod,10.61950,76.04730,01-08-22,6.0
Kerala,Thrissur,Chavakkad,Punnayoor,10.63460,75.98960,01-08-22,11.5
Kerala,Thrissur,Chavakkad,Punnayoor,10.66020,75.99320,01-08-22,0.8
Kerala,Thrissur,Cherpu,Cherpu,10.43760,76.21010,01-08-22,7.3
Kerala,Thrissur,Cherpu,Palakal,10.47290,76.21280,01-08-22,0.9
Kerala,Thrissur,Chowannur,Choondal,10.62750,76.09410,01-08-22,0.8
Kerala,Thrissur,Chowannur,Chowwannur,10.66160,76.08770,01-08-22,7.5
Kerala,Thrissur,Chowannur,Erumapetty,10.68070,76.16580,01-08-22,0.6
Kerala,Thrissur Chowannur Eyyal,Ambalam,Jn,10.65440,76.11710,01-08-22,5.7
Kerala,Thrissur,Chowannur,Kallumpuram,10.71910,76.07560,01-08-22,3.8
Kerala,Thrissur,Chowannur,Kattakampal,10.68940,76.03330,01-08-22,0.5
Kerala,Thrissur,Chowannur,Kunnamkulam,10.65440,76.07940,01-08-22,0.9
Kerala,Thrissur,Chowannur,Perumpilavu,10.69810,76.09200,01-08-22,0.6
Kerala,Thrissur,Chowannur,Velur,10.64000,76.15760,01-08-22,3.6
Kerala,Thrissur,Irinjalakkuda,Kattur,10.37770,76.15710,01-08-22,10.8
Kerala,Thrissur,Irinjalakkuda,Mapranam,10.37250,76.21750,01-08-22,1.7
Kerala,Thrissur,Irinjalakkuda,Mapranam,10.37250,76.21750,01-08-22,10.5
Kerala,Thrissur,Irinjalakkuda,Muriyad,10.36080,76.26350,01-08-22,4.8
Kerala,Thrissur,Irinjalakkuda,Parappukara,10.40480,76.27880,01-08-22,7.3
Kerala,Thrissur,Kodakara,Amballur,10.43170,76.27320,01-08-22,2.7
Kerala,Thrissur,Kodakara,Chelakara,10.43710,76.36720,01-08-22,1.9
Kerala,Thrissur Kodakara,Chengallur,(Rendamkallu),10.40700,76.28940,01-08-22,2.0
Kerala,Thrissur,Kodakara,Echipara,10.44160,76.44910,01-08-22,7.0
